29.11.2023 00:58:02,3901.0,CPU frequency
29.11.2023 00:58:02,1732.39,RAM using (MB)
29.11.2023 00:59:02,3901.0,CPU frequency
29.11.2023 00:59:02,1745.85,RAM using (MB)
29.11.2023 01:00:02,3901.0,CPU frequency
29.11.2023 01:00:02,1735.64,RAM using (MB)
29.11.2023 01:01:02,3901.0,CPU frequency
29.11.2023 01:01:02,1744.18,RAM using (MB)
29.11.2023 01:02:02,3901.0,CPU frequency
29.11.2023 01:02:02,1732.9,RAM using (MB)
